unit_id	artifact	family	json_pointer	unit_kind	authored_identity	loader	runtime_producer	player_consumer	current_reachability	executable_witness	failure_or_limit	verdict	authority_route
balance/catalogs/phase0.json#/generator_classes/1/price	balance/catalogs/phase0.json	economy	/generator_classes/1/price	nested_object	resource_id:company.cash	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/1/price/curve	balance/catalogs/phase0.json	economy	/generator_classes/1/price/curve	nested_object	object:/generator_classes/1/price/curve	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/1/production	balance/catalogs/phase0.json	economy	/generator_classes/1/production	nested_object	resource_id:company.cash	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/1/ladder/0	balance/catalogs/phase0.json	economy	/generator_classes/1/ladder/0	object_record	object:/generator_classes/1/ladder/0	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/1/ladder/1	balance/catalogs/phase0.json	economy	/generator_classes/1/ladder/1	object_record	object:/generator_classes/1/ladder/1	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/1/ladder/2	balance/catalogs/phase0.json	economy	/generator_classes/1/ladder/2	object_record	object:/generator_classes/1/ladder/2	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/1/roles/0	balance/catalogs/phase0.json	economy	/generator_classes/1/roles/0	object_record	pool_id:pool.operational_excellence	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/2	balance/catalogs/phase0.json	economy	/generator_classes/2	object_record	generator.answering_machine	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/2/price	balance/catalogs/phase0.json	economy	/generator_classes/2/price	nested_object	resource_id:company.cash	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/2/price/curve	balance/catalogs/phase0.json	economy	/generator_classes/2/price/curve	nested_object	object:/generator_classes/2/price/curve	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/2/production	balance/catalogs/phase0.json	economy	/generator_classes/2/production	nested_object	resource_id:company.cash	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/2/ladder/0	balance/catalogs/phase0.json	economy	/generator_classes/2/ladder/0	object_record	object:/generator_classes/2/ladder/0	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/2/ladder/1	balance/catalogs/phase0.json	economy	/generator_classes/2/ladder/1	object_record	object:/generator_classes/2/ladder/1	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
balance/catalogs/phase0.json#/generator_classes/2/ladder/2	balance/catalogs/phase0.json	economy	/generator_classes/2/ladder/2	object_record	object:/generator_classes/2/ladder/2	epochseed/replaycatalog + strict economy catalog	authoritative production/economy transitions	mounted Game UI Desk projection	real producer and mounted consumer exist separately	cold T0-T1 server first-hour plus current-data Game UI fixtures	No row-discriminating composed browser gameplay transition; browser proof stops at Desk	partial_mounted	Game UI AC1 body reconciliation plus accepted content/UI successor
