unit_id	artifact	family	json_pointer	unit_kind	authored_identity	payload_sha256
balance/relevance/t0-t1.json#/items/11/group_ids	balance/relevance/t0-t1.json	relevance	/items/11/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/12	balance/relevance/t0-t1.json	relevance	/items/12	object_record	purchasable_id:upgrade.hold_music_license	b0545e901e3ad3a1ca72c30f6d1082c3f8d85c2a1ddd47da1a9aed0fbefb8930
balance/relevance/t0-t1.json#/items/12/availability_window	balance/relevance/t0-t1.json	relevance	/items/12/availability_window	nested_object	object:/items/12/availability_window	f3320194a78490754bb9297b6859fc2735fad0ac025ac33bdfd3d41beb85965d
balance/relevance/t0-t1.json#/items/12/group_ids	balance/relevance/t0-t1.json	relevance	/items/12/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/13	balance/relevance/t0-t1.json	relevance	/items/13	object_record	purchasable_id:upgrade.institutional_memory	dc318345cc4990437b516173f2f678adbd4bb6c5bb15f6239c905662865a7849
balance/relevance/t0-t1.json#/items/13/availability_window	balance/relevance/t0-t1.json	relevance	/items/13/availability_window	nested_object	object:/items/13/availability_window	8e411682a4901cedc02189dcd350567b83420f98d95691f9e0955530f76f4687
balance/relevance/t0-t1.json#/items/13/group_ids	balance/relevance/t0-t1.json	relevance	/items/13/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/14	balance/relevance/t0-t1.json	relevance	/items/14	object_record	purchasable_id:upgrade.nephew_business_cards	d78858093928a9df70158b2812e27eccdceaf9a787c0e437066e377849668cae
balance/relevance/t0-t1.json#/items/14/availability_window	balance/relevance/t0-t1.json	relevance	/items/14/availability_window	nested_object	object:/items/14/availability_window	f3320194a78490754bb9297b6859fc2735fad0ac025ac33bdfd3d41beb85965d
balance/relevance/t0-t1.json#/items/14/group_ids	balance/relevance/t0-t1.json	relevance	/items/14/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/15	balance/relevance/t0-t1.json	relevance	/items/15	object_record	purchasable_id:upgrade.rack_rail_standardization	5e93446ea8b182bfe82b76f26332fc59dff8997279f7b185fdd7ee4135771aeb
balance/relevance/t0-t1.json#/items/15/availability_window	balance/relevance/t0-t1.json	relevance	/items/15/availability_window	nested_object	object:/items/15/availability_window	8e411682a4901cedc02189dcd350567b83420f98d95691f9e0955530f76f4687
balance/relevance/t0-t1.json#/items/15/group_ids	balance/relevance/t0-t1.json	relevance	/items/15/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/16	balance/relevance/t0-t1.json	relevance	/items/16	object_record	purchasable_id:upgrade.refurbished_sticker	d4af479ae87ddc2b23008ebd2a77b48935b8123445265443702924e8f9558f0c
balance/relevance/t0-t1.json#/items/16/availability_window	balance/relevance/t0-t1.json	relevance	/items/16/availability_window	nested_object	object:/items/16/availability_window	8e411682a4901cedc02189dcd350567b83420f98d95691f9e0955530f76f4687
balance/relevance/t0-t1.json#/items/16/group_ids	balance/relevance/t0-t1.json	relevance	/items/16/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/items/17	balance/relevance/t0-t1.json	relevance	/items/17	object_record	purchasable_id:upgrade.reply_all_macro	f1e089482bd0764d65cf9e9d607e5691ddf79c2011a677076ddcb735f7de1e3b
balance/relevance/t0-t1.json#/items/17/availability_window	balance/relevance/t0-t1.json	relevance	/items/17/availability_window	nested_object	object:/items/17/availability_window	f3320194a78490754bb9297b6859fc2735fad0ac025ac33bdfd3d41beb85965d
balance/relevance/t0-t1.json#/items/17/group_ids	balance/relevance/t0-t1.json	relevance	/items/17/group_ids	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/relevance/t0-t1.json#/groups	balance/relevance/t0-t1.json	relevance	/groups	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/routes/phase0.json#/context_version	balance/routes/phase0.json	routes	/context_version	root_policy_field	1	6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
balance/routes/phase0.json#/depletion_distinct_routes_required	balance/routes/phase0.json	routes	/depletion_distinct_routes_required	root_policy_field	5	ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d
balance/routes/phase0.json#/knowledge	balance/routes/phase0.json	routes	/knowledge	singleton_policy	object:/knowledge	66126842880f576a7e7a6cc49d950e8b818a6ee7ccb97500584c52eee961f2a7
balance/routes/phase0.json#/gates/0	balance/routes/phase0.json	routes	/gates/0	object_record	gate_id:gate.t0_to_t1	92f772d95ce3bd5fc2f632d6029bf9108cbc33d6de7aa2de63a6b464b7bf53fc
balance/routes/phase0.json#/gates/0/requirement/0	balance/routes/phase0.json	routes	/gates/0/requirement/0	object_record	resource_id:company.cash	dcf81751156918e844433c7c6ac248ae79ee79e549e130c0dfbb9426dcfa71a9
balance/routes/phase0.json#/gates/0/routes	balance/routes/phase0.json	routes	/gates/0/routes	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/routes/phase0.json#/gates/1	balance/routes/phase0.json	routes	/gates/1	object_record	gate_id:gate.t2_to_t3	1a99c6b88832407b3615181aaebbfcb3ee9bd4bc444a7a86047517c8ea2c7bbe
balance/routes/phase0.json#/gates/1/requirement/0	balance/routes/phase0.json	routes	/gates/1/requirement/0	object_record	resource_id:company.cash	a997458d2b557ae3285249e99ec8924cc47985946930a999e244fda702bb46b2
balance/routes/phase0.json#/gates/1/routes	balance/routes/phase0.json	routes	/gates/1/routes	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/routes/phase0.json#/gates/2	balance/routes/phase0.json	routes	/gates/2	object_record	gate_id:gate.t3_to_t4	d87ce614df920bb10503342cbe4c7db40e870327238c2a44e9422a2816c8fa67
balance/routes/phase0.json#/gates/2/requirement/0	balance/routes/phase0.json	routes	/gates/2/requirement/0	object_record	resource_id:company.cash	6450365534bbef3ab20a65e83f78dbf2d2a91ac77b738e00f0ef5a2e36394dba
balance/routes/phase0.json#/gates/2/requirement/1	balance/routes/phase0.json	routes	/gates/2/requirement/1	object_record	resource_id:company.permits	f7415c50e6f1b5a06530eb9ba152cdd58b3e963adb6ebfdff8eb8e379ac5eb66
balance/routes/phase0.json#/gates/2/routes	balance/routes/phase0.json	routes	/gates/2/routes	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/routes/phase0.json#/gates/3	balance/routes/phase0.json	routes	/gates/3	object_record	gate_id:gate.t4_to_t5	b33405cb3a7023f3179421b33293b2bbf5a2fee74b1e0c9582771e1d9eb40b72
balance/routes/phase0.json#/gates/3/requirement/0	balance/routes/phase0.json	routes	/gates/3/requirement/0	object_record	resource_id:company.cash	742067b17589f7341a37d4efb0543c07285a23082c01b23d20e05224dabc4669
balance/routes/phase0.json#/gates/3/routes/0	balance/routes/phase0.json	routes	/gates/3/routes/0	object_record	route_id:route.regulatory_capture	a98cf6ac942533664e1d28aa702a5ead71253ce4decd354b823d2a61e52ab309
balance/routes/phase0.json#/gates/3/routes/0/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/0/predicate/0	object_record	doctrine_id:doctrine.ethical	44531181f1b1af40bce9be2f944d10e6681d3b00e021f003b0919c9bdfd8bb75
balance/routes/phase0.json#/gates/3/routes/0/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/0/predicate/1	object_record	meter_id:trust.regulators.standing	29d36b11ea96a4345ebd0f63bc38f3cb975913eca57f8a28d2f678b1337fb959
balance/routes/phase0.json#/gates/3/routes/0/predicate/2	balance/routes/phase0.json	routes	/gates/3/routes/0/predicate/2	object_record	meter_id:trust.regulators.grievance	d6ae1c4ad573ea05f2a563586bb0243179d091e3521b16119b256455c429f1b5
balance/routes/phase0.json#/gates/3/routes/0/effect	balance/routes/phase0.json	routes	/gates/3/routes/0/effect	nested_object	object:/gates/3/routes/0/effect	87608826d686bcdb1cd0e12f92267b478f160529633305bf0a0b645a4b8f0100
balance/routes/phase0.json#/gates/3/routes/1	balance/routes/phase0.json	routes	/gates/3/routes/1	object_record	route_id:route.ipo_sequence_break	9568e0ea5a5b3dc6c14378634ecae251d454dc3dae0e63d8267e90cbfc298954
balance/routes/phase0.json#/gates/3/routes/1/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/1/predicate/0	object_record	doctrine_id:doctrine.capture	7fab42e0cf149d5f82282e6180d2096c2fbe9b99bab3e548a37f57636e9ef03c
balance/routes/phase0.json#/gates/3/routes/1/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/1/predicate/1	object_record	resource_id:company.cash	3b475001b0420f8beef6c70a44771965997978f8a790329f1288b8b68d3e5213
balance/routes/phase0.json#/gates/3/routes/1/effect	balance/routes/phase0.json	routes	/gates/3/routes/1/effect	nested_object	object:/gates/3/routes/1/effect	87608826d686bcdb1cd0e12f92267b478f160529633305bf0a0b645a4b8f0100
balance/routes/phase0.json#/gates/3/routes/2	balance/routes/phase0.json	routes	/gates/3/routes/2	object_record	route_id:route.acquihire_out_of_bounds	5f3f4218b48fab94e3062207950fc676eaff8dcdb561a52749ee1e818b933e1f
balance/routes/phase0.json#/gates/3/routes/2/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/2/predicate/0	object_record	doctrine_id:doctrine.capture	7fab42e0cf149d5f82282e6180d2096c2fbe9b99bab3e548a37f57636e9ef03c
balance/routes/phase0.json#/gates/3/routes/2/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/2/predicate/1	object_record	object:/gates/3/routes/2/predicate/1	06d587e24ffa80e656c0847231967d7662870df21d6ea070325a91b6ebce70fc
balance/routes/phase0.json#/gates/3/routes/2/effect	balance/routes/phase0.json	routes	/gates/3/routes/2/effect	nested_object	object:/gates/3/routes/2/effect	59664a8febb86d91111eeb35d3ab3663749e63ee1e6b1afd6b36438081c9d663
balance/routes/phase0.json#/gates/3/routes/3	balance/routes/phase0.json	routes	/gates/3/routes/3	object_record	route_id:route.non_road_engine_clip	f0aec1023579b29315c724c4db9356b9a48655ec5410f0fbc4f41ec469481e67
balance/routes/phase0.json#/gates/3/routes/3/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/3/predicate/0	object_record	structure_id:structure.corporation	074161e17d53645f502399523bfc80503666aa6a5b71c1d70bfdd7338fff1392
balance/routes/phase0.json#/gates/3/routes/3/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/3/predicate/1	object_record	trait_id:trait.non_road	ba2a397787f57e9265681f4ddcc4b692eea86c744a5416794fc161790e3e9d40
balance/routes/phase0.json#/gates/3/routes/3/effect	balance/routes/phase0.json	routes	/gates/3/routes/3/effect	nested_object	object:/gates/3/routes/3/effect	ea312f28f2e6c2bab2b74888fc397b0dba0efe044e2737772cfef802308ee43c
balance/routes/phase0.json#/gates/3/routes/4	balance/routes/phase0.json	routes	/gates/3/routes/4	object_record	route_id:route.nonprofit_wrapper_zip	791a0a57701a04e53e2a2a8ef6a4860e40437443c2fdcf2183fe1dc275ca282b
balance/routes/phase0.json#/gates/3/routes/4/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/4/predicate/0	object_record	structure_id:structure.nonprofit	e79082d7cd4c23865d51fe2997bb9bbe920c2a4406d96fd596ae583e6c8a4ab8
balance/routes/phase0.json#/gates/3/routes/4/effect	balance/routes/phase0.json	routes	/gates/3/routes/4/effect	nested_object	object:/gates/3/routes/4/effect	3be6cabdfccab96f0f8a53c659e54fb6a52ab1a76c64f221c43bbbd235183d9a
balance/routes/phase0.json#/gates/3/routes/5	balance/routes/phase0.json	routes	/gates/3/routes/5	object_record	route_id:route.offset_warp	17f13b648025aacff6a54510b582beed115348451b0f2b0a72339df31531b057
balance/routes/phase0.json#/gates/3/routes/5/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/5/predicate/0	object_record	structure_id:structure.nonprofit	e79082d7cd4c23865d51fe2997bb9bbe920c2a4406d96fd596ae583e6c8a4ab8
balance/routes/phase0.json#/gates/3/routes/5/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/5/predicate/1	object_record	meter_id:planet.offset_coverage	77da36928c313a56d91d7482060f5ac291928b43518461b696a26235b633a7b3
balance/routes/phase0.json#/gates/3/routes/5/effect	balance/routes/phase0.json	routes	/gates/3/routes/5/effect	nested_object	object:/gates/3/routes/5/effect	ac945d3a4e11d72dfa47f40db1cd0ca837622593ad67c5a45b463a5814df896f
balance/routes/phase0.json#/gates/4	balance/routes/phase0.json	routes	/gates/4	object_record	gate_id:gate.t7_to_t8	9ef25dacb9dd32242c2b611198326342a290fe26b9fc65d2b3986d13168fd01a
balance/routes/phase0.json#/gates/4/requirement/0	balance/routes/phase0.json	routes	/gates/4/requirement/0	object_record	resource_id:company.cash	8d34df2a7820f14dd46a2730b39f2175ed1fb2cf4d2ae7b397cb2807feb18f33
balance/routes/phase0.json#/gates/4/routes/0	balance/routes/phase0.json	routes	/gates/4/routes/0	object_record	route_id:route.sovereign_ai_early_warp	4096ace35ddb19a6e21212640ae1e2ce39fce36c7cce0f7f915495067c457e67
balance/routes/phase0.json#/gates/4/routes/0/predicate/0	balance/routes/phase0.json	routes	/gates/4/routes/0/predicate/0	object_record	structure_id:structure.corporation	074161e17d53645f502399523bfc80503666aa6a5b71c1d70bfdd7338fff1392
balance/routes/phase0.json#/gates/4/routes/0/predicate/1	balance/routes/phase0.json	routes	/gates/4/routes/0/predicate/1	object_record	trait_id:trait.sovereign_compute	0c9f686c253f3adbf19815342c9b87541d1443f48fcc01d8ec60db3a4fa0b9cc
balance/routes/phase0.json#/gates/4/routes/0/effect	balance/routes/phase0.json	routes	/gates/4/routes/0/effect	nested_object	object:/gates/4/routes/0/effect	3be6cabdfccab96f0f8a53c659e54fb6a52ab1a76c64f221c43bbbd235183d9a
balance/soul/first-content.json#/policy	balance/soul/first-content.json	soul	/policy	singleton_policy	object:/policy	2ffdc16c24bc09231f3929ac5ff7f017468bb6f26e93d8769925aefa45a92e7a
balance/soul/first-content.json#/bands/0	balance/soul/first-content.json	soul	/bands/0	object_record	object:/bands/0	115778549c1374d7de943c36a8a23d61e33c2a9e82575009e1d3aee1c95e7a05
balance/soul/first-content.json#/bands/1	balance/soul/first-content.json	soul	/bands/1	object_record	object:/bands/1	fcb0e86b8cf3d06e9dc8501ccbc821107204c1a6b18ee509a84efe42f9a27466
balance/soul/first-content.json#/bands/2	balance/soul/first-content.json	soul	/bands/2	object_record	object:/bands/2	e304566ae42685d5c281aa7127fbb77e129d5a3cac5db101ccef9a5c8cec6363
balance/soul/first-content.json#/bands/3	balance/soul/first-content.json	soul	/bands/3	object_record	object:/bands/3	e4d29fd19f2d1d9e26e50632b727e57c704bcd1d7f9e20e1ae2e2c0ac7234d0b
balance/soul/first-content.json#/debit_sources	balance/soul/first-content.json	soul	/debit_sources	empty_collection	<empty>	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
balance/soul/first-content.json#/recovery_activities/0	balance/soul/first-content.json	soul	/recovery_activities/0	object_record	activity_id:defrag	37f73335674fb849a315a71427c9df97dd14999eee3049160a06a5119ac5839a
balance/soul/first-content.json#/recovery_activities/1	balance/soul/first-content.json	soul	/recovery_activities/1	object_record	activity_id:repot	c9dadeb75d4dd1ecc7b84a754b78867824fb2a05668c0b1387598308392fa8af
balance/soul/first-content.json#/recovery_activities/2	balance/soul/first-content.json	soul	/recovery_activities/2	object_record	activity_id:server_room	9ce839782e7841fcf7c7d7b4e568c701a29850cfa4839ae4d089f6b1f424d2bf
balance/soul/first-content.json#/ending_policy	balance/soul/first-content.json	soul	/ending_policy	singleton_policy	object:/ending_policy	39f7d37ffda288594ad42cbbaf48993402ef61326dad358ab8e48994e43f1994
